id,label,coords
H1_00000028_00000127_00000013,0,
H1_00000028_00000127_00000014,0,
H1_00000028_00000127_00000015,0,
H1_00000028_00000127_00000016,0,
H1_00000028_00000127_00000017,0,
H1_00000028_00000127_00000018,0,
H1_00000028_00000127_00000019,0,
H1_00000028_00000127_00000020,0,
H1_00000028_00000127_00000021,0,
H1_00000028_00000127_00000022,0,
H1_00000028_00000127_00000023,0,
H1_00000028_00000127_00000024,0,
H1_00000028_00000127_00000025,0,
H1_00000029_00000286_00000001,0,
H1_00000029_00000286_00000002,0,
H1_00000029_00000286_00000003,0,
H1_00000029_00000286_00000004,0,
H1_00000029_00000286_00000005,0,
H1_00000029_00000286_00000006,0,
H1_00000029_00000286_00000007,0,
H1_00000029_00000286_00000008,0,
H1_00000029_00000286_00000009,0,
H1_00000029_00000286_00000010,0,
H1_00000029_00000286_00000011,0,
H1_00000029_00000286_00000012,0,
H1_00000029_00000286_00000013,0,
H1_00000029_00000286_00000014,0,
H1_00000029_00000286_00000015,0,
H1_00000029_00000286_00000016,0,
H1_00000029_00000286_00000017,0,
H1_00000029_00000286_00000018,0,
H1_00000029_00000286_00000019,0,
H1_00000029_00000286_00000020,0,
H1_00000029_00000286_00000021,0,
H1_00000029_00000286_00000022,0,
H1_00000029_00000286_00000023,0,
H1_00000029_00000286_00000024,0,
H1_00000029_00000286_00000025,0,
H1_00000029_00000286_00000026,0,
H1_00000029_00000286_00000027,0,
H1_00000029_00000286_00000028,0,
H1_00000029_00000286_00000029,0,
H1_00000029_00000286_00000030,0,
H1_00000029_00000286_00000031,0,
H1_00000029_00000286_00000032,0,
H1_00000030_00000971_00000001,-1,
H1_00000030_00000971_00000002,-1,
H1_00000030_00000971_00000003,-1,
H1_00000030_00000971_00000004,-1,
H1_00000030_00000971_00000005,-1,
H1_00000030_00000971_00000006,-1,
H1_00000030_00000971_00000007,-1,
H1_00000030_00000971_00000008,-1,
H1_00000030_00000971_00000009,-1,
H1_00000030_00000971_00000010,-1,
H1_00000030_00000971_00000011,-1,
H1_00000030_00000971_00000012,-1,
H1_00000030_00000971_00000013,-1,
H1_00000030_00000971_00000014,-1,
H1_00000030_00000971_00000015,-1,
H1_00000030_00000971_00000016,-1,
H1_00000030_00000971_00000017,-1,
H1_00000030_00000971_00000018,1,104 178
H1_00000030_00000971_00000019,1,111 178
H1_00000030_00000971_00000020,1,116 178
H1_00000030_00000971_00000021,1,132 172 142 175
H1_00000030_00000971_00000022,1,139 174 152 183
H1_00000030_00000971_00000023,1,147 180 158 195
H1_00000030_00000971_00000024,1,156 196 163 219
H1_00000030_00000971_00000025,1,158 204 169 220 339 357
H1_00000030_00000971_00000026,1,175 210 188 220 199 224 330 351 341 356 351 360
H1_00000030_00000971_00000027,1,187 214 200 220 218 223 320 328 323 343 338 355
H1_00000030_00000971_00000028,1,221 215 234 222 248 232 307 298 311 314 322 343 328 352
H1_00000030_00000971_00000029,-1,
H1_00000030_00000971_00000030,-1,
H1_00000030_00000971_00000031,-1,
H1_00000031_00000239_00000001,0,
H1_00000031_00000239_00000002,0,
H1_00000031_00000239_00000003,0,
H1_00000031_00000239_00000004,0,
H1_00000031_00000239_00000005,0,
H1_00000031_00000239_00000006,0,
H1_00000031_00000239_00000007,0,
H1_00000031_00000239_00000008,0,
H1_00000031_00000239_00000009,0,
H1_00000031_00000239_00000010,0,
H1_00000031_00000239_00000011,0,
H1_00000031_00000239_00000012,0,
H1_00000031_00000239_00000013,0,
H1_00000031_00000239_00000014,0,
H1_00000031_00000239_00000015,0,
H1_00000031_00000239_00000016,0,
H1_00000031_00000239_00000017,0,
H1_00000031_00000239_00000018,0,
H1_00000031_00000239_00000019,0,
H1_00000031_00000239_00000020,0,
H1_00000031_00000239_00000021,0,
H1_00000031_00000239_00000022,0,
H1_00000031_00000239_00000023,0,
H1_00000031_00000239_00000024,0,
H1_00000031_00000239_00000025,0,
H1_00000031_00000239_00000026,0,
H1_00000031_00000239_00000027,0,
H1_00000032_00000167_00000001,0,
H1_00000032_00000167_00000002,0,
H1_00000032_00000167_00000003,0,
H1_00000032_00000167_00000004,0,
H1_00000032_00000167_00000005,0,
H1_00000032_00000167_00000006,0,
H1_00000032_00000167_00000007,0,
H1_00000032_00000167_00000008,0,
H1_00000032_00000167_00000009,0,
H1_00000032_00000167_00000010,0,
H1_00000032_00000167_00000011,0,
H1_00000032_00000167_00000012,0,
H1_00000032_00000167_00000013,0,
H1_00000032_00000167_00000014,0,
H1_00000032_00000167_00000015,0,
H1_00000032_00000167_00000016,0,
H1_00000032_00000167_00000017,0,
H1_00000032_00000167_00000018,0,
H1_00000032_00000167_00000019,0,
H1_00000032_00000167_00000020,0,
H1_00000032_00000167_00000021,0,
H1_00000032_00000167_00000022,0,
H1_00000032_00000167_00000023,0,
H1_00000032_00000167_00000024,0,
H1_00000032_00000167_00000025,0,
H1_00000032_00000167_00000026,0,
H1_00000032_00000167_00000027,0,
H1_00000033_00000144_00000001,0,
H1_00000033_00000144_00000002,0,
H1_00000033_00000144_00000003,0,
H1_00000033_00000144_00000004,0,
H1_00000033_00000144_00000005,0,
H1_00000033_00000144_00000006,0,
H1_00000033_00000144_00000007,0,
H1_00000033_00000144_00000008,0,
H1_00000033_00000144_00000009,0,
H1_00000033_00000144_00000010,0,
H1_00000033_00000144_00000011,0,
H1_00000033_00000144_00000012,0,
H1_00000033_00000144_00000013,0,
H1_00000033_00000144_00000014,0,
H1_00000033_00000144_00000015,0,
H1_00000033_00000144_00000016,0,
H1_00000033_00000144_00000017,0,
H1_00000033_00000144_00000018,0,
H1_00000033_00000144_00000019,0,
H1_00000033_00000144_00000020,0,
H1_00000033_00000144_00000021,0,
H1_00000033_00000144_00000022,0,
H1_00000033_00000144_00000023,0,
H1_00000033_00000144_00000024,0,
H1_00000033_00000144_00000025,0,
H1_00000033_00000144_00000026,0,
H1_00000034_00000951_00000001,-1,
H1_00000034_00000951_00000002,-1,
H1_00000034_00000951_00000003,1,410 352 412 326 413 303
H1_00000034_00000951_00000004,1,407 361 408 328 411 304 414 285
H1_00000034_00000951_00000005,1,410 370
H1_00000034_00000951_00000006,1,400 370 409 376
H1_00000034_00000951_00000007,1,407 382
H1_00000034_00000951_00000008,-1,
H1_00000034_00000951_00000009,1,376 417
H1_00000034_00000951_00000010,1,372 422 379 426
H1_00000034_00000951_00000011,1,372 436
H1_00000034_00000951_00000012,1,370 446
H1_00000034_00000951_00000013,1,364 454
H1_00000034_00000951_00000014,1,361 458
H1_00000034_00000951_00000015,1,358 460
H1_00000034_00000951_00000016,1,356 462
H1_00000034_00000951_00000017,1,358 467
H1_00000034_00000951_00000018,1,340 463 350 468
H1_00000034_00000951_00000019,1,336 470
H1_00000034_00000951_00000020,1,328 468
H1_00000034_00000951_00000021,-1,
H1_00000034_00000951_00000022,-1,
H1_00000034_00000951_00000023,-1,
H1_00000034_00000951_00000024,-1,
H1_00000034_00000951_00000025,-1,
H1_00000034_00000951_00000026,-1,
H1_00000035_00000156_00000001,0,
H1_00000035_00000156_00000002,0,
H1_00000035_00000156_00000003,0,
H1_00000035_00000156_00000004,0,
H1_00000035_00000156_00000005,0,
H1_00000035_00000156_00000006,0,
H1_00000035_00000156_00000007,0,
H1_00000035_00000156_00000008,0,
H1_00000035_00000156_00000009,0,
H1_00000035_00000156_00000010,0,
H1_00000035_00000156_00000011,0,
H1_00000035_00000156_00000012,0,
H1_00000035_00000156_00000013,0,
H1_00000035_00000156_00000014,0,
H1_00000035_00000156_00000015,0,
H1_00000035_00000156_00000016,0,
H1_00000035_00000156_00000017,0,
H1_00000035_00000156_00000018,0,
H1_00000035_00000156_00000019,0,
H1_00000035_00000156_00000020,0,
H1_00000035_00000156_00000021,0,
H1_00000035_00000156_00000022,0,
H1_00000035_00000156_00000023,0,
H1_00000035_00000156_00000024,0,
H1_00000035_00000156_00000025,0,
H1_00000035_00000156_00000026,0,
H1_00000035_00000156_00000027,0,
H1_00000035_00000156_00000028,0,
H1_00000036_00000712_00000001,0,
H1_00000036_00000712_00000002,0,
H1_00000036_00000712_00000003,0,
H1_00000036_00000712_00000004,0,
H1_00000036_00000712_00000005,0,
H1_00000036_00000712_00000006,0,
H1_00000036_00000712_00000007,0,
H1_00000036_00000712_00000008,0,
H1_00000036_00000712_00000009,0,
H1_00000036_00000712_00000010,0,
H1_00000036_00000712_00000011,0,
H1_00000036_00000712_00000012,0,
H1_00000036_00000712_00000013,0,
H1_00000036_00000712_00000014,0,
H1_00000036_00000712_00000015,0,
H1_00000036_00000712_00000016,0,
H1_00000036_00000712_00000017,0,
H1_00000036_00000712_00000018,0,
H1_00000036_00000712_00000019,0,
H1_00000036_00000712_00000020,0,
H1_00000036_00000712_00000021,0,
H1_00000036_00000712_00000022,0,
H1_00000036_00000712_00000023,0,
H1_00000036_00000712_00000024,0,
H1_00000036_00000712_00000025,0,
H1_00000036_00000712_00000026,0,
H1_00000036_00000712_00000027,0,
H1_00000037_00000110_00000001,0,
H1_00000037_00000110_00000002,0,
H1_00000037_00000110_00000003,0,
H1_00000037_00000110_00000004,0,
H1_00000037_00000110_00000005,0,
H1_00000037_00000110_00000006,0,
H1_00000037_00000110_00000007,0,
H1_00000037_00000110_00000008,0,
H1_00000037_00000110_00000009,0,
H1_00000037_00000110_00000010,0,
H1_00000037_00000110_00000011,0,
H1_00000037_00000110_00000012,0,
H1_00000037_00000110_00000013,0,
H1_00000037_00000110_00000014,0,
H1_00000037_00000110_00000015,0,
H1_00000037_00000110_00000016,0,
H1_00000037_00000110_00000017,0,
H1_00000037_00000110_00000018,0,
H1_00000037_00000110_00000019,0,
H1_00000037_00000110_00000020,0,
H1_00000037_00000110_00000021,0,
H1_00000037_00000110_00000022,0,
H1_00000037_00000110_00000023,0,
H1_00000037_00000110_00000024,0,
H1_00000037_00000110_00000025,0,
H1_00000037_00000110_00000026,0,
H1_00000037_00000110_00000027,0,
H1_00000037_00000110_00000028,0,
H1_00000037_00000110_00000029,0,
H1_00000037_00000110_00000030,0,
H1_00000037_00000110_00000031,0,
H1_00000037_00000110_00000032,0,
H1_00000037_00000110_00000033,0,
H1_00000037_00000110_00000034,0,
H1_00000037_00000110_00000035,0,
H1_00000038_00000887_00000001,-1,
H1_00000038_00000887_00000002,-1,
H1_00000038_00000887_00000003,-1,
H1_00000038_00000887_00000004,1,157 129
H1_00000038_00000887_00000005,-1,
H1_00000038_00000887_00000006,-1,
H1_00000038_00000887_00000007,-1,
H1_00000038_00000887_00000008,-1,
H1_00000038_00000887_00000009,-1,
H1_00000038_00000887_00000010,-1,
H1_00000038_00000887_00000011,-1,
H1_00000038_00000887_00000012,-1,
H1_00000038_00000887_00000013,-1,
H1_00000038_00000887_00000014,-1,
H1_00000038_00000887_00000015,-1,
H1_00000038_00000887_00000016,-1,
H1_00000038_00000887_00000017,-1,
H1_00000038_00000887_00000018,-1,
H1_00000038_00000887_00000019,-1,
H1_00000038_00000887_00000020,-1,
H1_00000038_00000887_00000021,-1,
H1_00000038_00000887_00000022,-1,
H1_00000038_00000887_00000023,-1,
H1_00000038_00000887_00000024,-1,
H1_00000038_00000887_00000025,-1,
H1_00000038_00000887_00000026,-1,
H1_00000038_00000887_00000027,-1,
H1_00000038_00000887_00000028,-1,
H1_00000038_00000887_00000029,-1,
H1_00000038_00000887_00000030,-1,
H1_00000038_00000887_00000031,-1,
H1_00000038_00000887_00000032,-1,
H1_00000038_00000887_00000033,-1,
H1_00000039_00000129_00000001,0,
H1_00000039_00000129_00000002,0,
H1_00000039_00000129_00000003,0,
H1_00000039_00000129_00000004,0,
H1_00000039_00000129_00000005,0,
H1_00000039_00000129_00000006,0,
H1_00000039_00000129_00000007,0,
H1_00000039_00000129_00000008,0,
H1_00000039_00000129_00000009,0,
H1_00000039_00000129_00000010,0,
H1_00000039_00000129_00000011,0,
H1_00000039_00000129_00000012,0,
H1_00000039_00000129_00000013,0,
H1_00000039_00000129_00000014,0,
H1_00000039_00000129_00000015,0,
H1_00000039_00000129_00000016,0,
H1_00000039_00000129_00000017,0,
H1_00000039_00000129_00000018,0,
H1_00000039_00000129_00000019,0,
H1_00000039_00000129_00000020,0,
H1_00000039_00000129_00000021,0,
H1_00000039_00000129_00000022,0,
H1_00000039_00000129_00000023,0,
H1_00000039_00000129_00000024,0,
H1_00000039_00000129_00000025,0,
H1_00000039_00000129_00000026,0,
H1_00000039_00000129_00000027,0,
H1_00000040_00000366_00000001,1,239 123 271 118 273 134 304 106
H1_00000040_00000366_00000002,1,275 121
H1_00000040_00000366_00000003,1,158 268 192 244 214 212 276 188
H1_00000040_00000366_00000004,1,94 308 126 297 155 264 183 249 219 234 346 260 362 182 366 292 388 286 390 222 396 258
H1_00000040_00000366_00000005,1,75 320 118 274 365 171 394 220
H1_00000040_00000366_00000006,1,70 323 398 218
H1_00000040_00000366_00000007,1,72 326 83 319 95 316 244 83 401 212 423 292 428 268
H1_00000040_00000366_00000008,1,70 326 78 316
H1_00000040_00000366_00000009,1,71 326 72 298 382 167 391 188 404 204 405 218 432 300 436 284
H1_00000040_00000366_00000010,1,392 175 400 189 406 203 427 265 438 304
H1_00000040_00000366_00000011,1,71 320 415 254 438 304
H1_00000040_00000366_00000012,1,73 322 394 139 401 176 418 263 424 272
H1_00000040_00000366_00000013,1,80 334 406 171 420 279 434 290
H1_00000040_00000366_00000014,1,410 180 410 194 422 282 442 291
H1_00000040_00000366_00000015,-1,
H1_00000040_00000366_00000016,-1,
H1_00000040_00000366_00000017,-1,
H1_00000040_00000366_00000018,-1,
H1_00000040_00000366_00000019,-1,
H1_00000040_00000366_00000020,-1,
H1_00000040_00000366_00000021,-1,
H1_00000040_00000366_00000022,-1,
H1_00000040_00000366_00000023,-1,
H1_00000040_00000366_00000024,-1,
H1_00000041_00000840_00000001,0,
H1_00000041_00000840_00000002,0,
H1_00000041_00000840_00000003,0,
H1_00000041_00000840_00000004,0,
H1_00000041_00000840_00000005,0,
H1_00000041_00000840_00000006,0,
H1_00000041_00000840_00000007,0,
H1_00000041_00000840_00000008,0,
H1_00000041_00000840_00000009,0,
H1_00000041_00000840_00000010,0,
H1_00000041_00000840_00000011,0,
H1_00000041_00000840_00000012,0,
H1_00000041_00000840_00000013,0,
H1_00000041_00000840_00000014,0,
H1_00000041_00000840_00000015,0,
H1_00000041_00000840_00000016,0,
H1_00000041_00000840_00000017,0,
H1_00000041_00000840_00000018,0,
H1_00000041_00000840_00000019,0,
H1_00000041_00000840_00000020,0,
H1_00000041_00000840_00000021,0,
H1_00000041_00000840_00000022,0,
H1_00000041_00000840_00000023,0,
H1_00000041_00000840_00000024,0,
H1_00000041_00000840_00000025,0,
H1_00000041_00000840_00000026,0,
H1_00000041_00000840_00000027,0,
H1_00000041_00000840_00000028,0,
H1_00000041_00000840_00000029,0,
H1_00000041_00000840_00000030,0,
H1_00000041_00000840_00000031,0,
H1_00000043_00000145_00000001,0,
H1_00000043_00000145_00000002,0,
H1_00000043_00000145_00000003,0,
H1_00000043_00000145_00000004,0,
H1_00000043_00000145_00000005,0,
H1_00000043_00000145_00000006,0,
H1_00000043_00000145_00000007,0,
H1_00000043_00000145_00000008,0,
H1_00000043_00000145_00000009,0,
H1_00000043_00000145_00000010,0,
H1_00000043_00000145_00000011,0,
H1_00000043_00000145_00000012,0,
H1_00000043_00000145_00000013,0,
H1_00000043_00000145_00000014,0,
H1_00000043_00000145_00000015,0,
H1_00000043_00000145_00000016,0,
H1_00000043_00000145_00000017,0,
H1_00000043_00000145_00000018,0,
H1_00000043_00000145_00000019,0,
H1_00000043_00000145_00000020,0,
H1_00000043_00000145_00000021,0,
H1_00000043_00000145_00000022,0,
H1_00000043_00000145_00000023,0,
H1_00000043_00000145_00000024,0,
H1_00000043_00000145_00000025,0,
H1_00000043_00000145_00000026,0,
H1_00000043_00000145_00000027,0,
H1_00000043_00000145_00000028,0,
H1_00000043_00000145_00000029,0,
H1_00000044_00000161_00000001,0,
H1_00000044_00000161_00000002,0,
H1_00000044_00000161_00000003,0,
H1_00000044_00000161_00000004,0,
H1_00000044_00000161_00000005,0,
H1_00000044_00000161_00000006,0,
H1_00000044_00000161_00000007,0,
H1_00000044_00000161_00000008,0,
H1_00000044_00000161_00000009,0,
H1_00000044_00000161_00000010,0,
H1_00000044_00000161_00000011,0,
H1_00000044_00000161_00000012,0,
H1_00000044_00000161_00000013,0,
H1_00000044_00000161_00000014,0,
H1_00000044_00000161_00000015,0,
H1_00000044_00000161_00000016,0,
H1_00000044_00000161_00000017,0,
H1_00000044_00000161_00000018,0,
H1_00000044_00000161_00000019,0,
H1_00000044_00000161_00000020,0,
H1_00000044_00000161_00000021,0,
H1_00000044_00000161_00000022,0,
H1_00000044_00000161_00000023,0,
H1_00000044_00000161_00000024,0,
H1_00000044_00000161_00000025,0,
H1_00000044_00000161_00000026,0,
H1_00000044_00000161_00000027,0,
H1_00000044_00000161_00000028,0,
H1_00000044_00000161_00000029,0,
H1_00000044_00000161_00000030,0,
H1_00000045_00000822_00000001,0,
H1_00000045_00000822_00000002,0,
H1_00000045_00000822_00000003,0,
H1_00000045_00000822_00000004,0,
H1_00000045_00000822_00000005,0,
H1_00000045_00000822_00000006,0,
H1_00000045_00000822_00000007,0,
H1_00000045_00000822_00000008,0,
H1_00000045_00000822_00000009,0,
H1_00000045_00000822_00000010,0,
H1_00000045_00000822_00000011,0,
H1_00000045_00000822_00000012,0,
H1_00000045_00000822_00000013,0,
H1_00000045_00000822_00000014,0,
H1_00000045_00000822_00000015,0,
H1_00000045_00000822_00000016,0,
H1_00000045_00000822_00000017,0,
H1_00000045_00000822_00000018,0,
H1_00000045_00000822_00000019,0,
H1_00000045_00000822_00000020,0,
H1_00000045_00000822_00000021,0,
H1_00000045_00000822_00000022,0,
H1_00000045_00000822_00000023,0,
H1_00000045_00000822_00000024,0,
H1_00000045_00000822_00000025,0,
H1_00000045_00000822_00000026,0,
H1_00000045_00000822_00000027,0,
H1_00000045_00000822_00000028,0,
H1_00000045_00000822_00000029,0,
H1_00000046_00000143_00000001,0,
H1_00000046_00000143_00000002,0,
H1_00000046_00000143_00000003,0,
H1_00000046_00000143_00000004,0,
H1_00000046_00000143_00000005,0,
H1_00000046_00000143_00000006,0,
H1_00000046_00000143_00000007,0,
H1_00000046_00000143_00000008,0,
H1_00000046_00000143_00000009,0,
H1_00000046_00000143_00000010,0,
H1_00000046_00000143_00000011,0,
H1_00000046_00000143_00000012,0,
H1_00000046_00000143_00000013,0,
H1_00000046_00000143_00000014,0,
H1_00000046_00000143_00000015,0,
H1_00000046_00000143_00000016,0,
H1_00000046_00000143_00000017,0,
H1_00000046_00000143_00000018,0,
H1_00000046_00000143_00000019,0,
H1_00000046_00000143_00000020,0,
H1_00000046_00000143_00000021,0,
H1_00000046_00000143_00000022,0,
H1_00000046_00000143_00000023,0,
H1_00000046_00000143_00000024,0,
H1_00000046_00000143_00000025,0,
H1_00000046_00000143_00000026,0,
H1_00000046_00000143_00000027,0,
H1_00000047_00000704_00000001,-1,
H1_00000047_00000704_00000002,-1,
H1_00000047_00000704_00000003,-1,
H1_00000047_00000704_00000004,1,274 389
H1_00000047_00000704_00000005,1,270 393
H1_00000047_00000704_00000006,1,264 403
H1_00000047_00000704_00000007,1,264 412
H1_00000047_00000704_00000008,1,264 414
H1_00000047_00000704_00000009,1,266 414
H1_00000047_00000704_00000010,1,260 434
H1_00000047_00000704_00000011,1,260 434
H1_00000047_00000704_00000012,1,261 434
H1_00000047_00000704_00000013,1,261 442
H1_00000047_00000704_00000014,1,260 446
H1_00000047_00000704_00000015,-1,
H1_00000047_00000704_00000016,-1,
H1_00000047_00000704_00000017,-1,
H1_00000047_00000704_00000018,-1,
H1_00000047_00000704_00000019,-1,
H1_00000047_00000704_00000020,-1,
H1_00000047_00000704_00000021,-1,
H1_00000047_00000704_00000022,-1,
H1_00000047_00000704_00000023,-1,
H1_00000047_00000704_00000024,-1,
H1_00000047_00000704_00000025,-1,
H1_00000047_00000704_00000026,-1,
H1_00000047_00000704_00000027,-1,
H1_00000047_00000704_00000028,-1,
H1_00000047_00000704_00000029,-1,
H1_00000048_00000522_00000001,-1,
H1_00000048_00000522_00000002,-1,
H1_00000048_00000522_00000003,-1,
H1_00000048_00000522_00000004,-1,
H1_00000048_00000522_00000005,1,282 408
H1_00000048_00000522_00000006,1,276 417
H1_00000048_00000522_00000007,1,275 416
H1_00000048_00000522_00000008,1,278 427 321 103 360 128
H1_00000048_00000522_00000009,1,278 428 368 110
H1_00000048_00000522_00000010,1,277 429
H1_00000048_00000522_00000011,1,275 430
H1_00000048_00000522_00000012,1,276 436 276 466
H1_00000048_00000522_00000013,1,273 442 276 468
H1_00000048_00000522_00000014,1,276 462
H1_00000048_00000522_00000015,1,274 461
H1_00000048_00000522_00000016,1,275 465
H1_00000048_00000522_00000017,1,278 466
H1_00000048_00000522_00000018,-1,
